nurse_id,date,ward,shift,duration_hours,week,start_time,end_time
N024,2025-06-26,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N021,2025-06-26,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N008,2025-06-26,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N006,2025-06-26,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N012,2025-06-26,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N025,2025-06-26,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N009,2025-06-26,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N005,2025-06-26,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N012,2025-06-26,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N030,2025-06-26,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N023,2025-06-26,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N027,2025-06-26,ICU,Night,8,26,0 days 00:00:00,0 days 08:00:00
N003,2025-06-26,ICU,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N002,2025-06-26,ICU,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N016,2025-06-26,ICU,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N022,2025-06-26,ICU,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N020,2025-06-27,A,Night,8,26,0 days 00:00:00,0 days 08:00:00
N018,2025-06-27,A,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N017,2025-06-27,A,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N002,2025-06-27,A,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N009,2025-06-27,A,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N017,2025-06-27,B,Night,8,26,0 days 00:00:00,0 days 08:00:00
N008,2025-06-27,B,Night,8,26,0 days 00:00:00,0 days 08:00:00
N022,2025-06-27,B,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N007,2025-06-27,B,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N019,2025-06-27,B,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N010,2025-06-27,B,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N012,2025-06-27,B,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N030,2025-06-27,B,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N021,2025-06-27,B,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N009,2025-06-27,B,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N008,2025-06-27,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N024,2025-06-27,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N001,2025-06-27,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N009,2025-06-27,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N030,2025-06-27,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N018,2025-06-27,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N008,2025-06-27,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N016,2025-06-27,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N021,2025-06-27,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N011,2025-06-27,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N001,2025-06-27,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N018,2025-06-27,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N006,2025-06-27,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N004,2025-06-27,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N005,2025-06-27,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N028,2025-06-27,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N004,2025-06-27,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N027,2025-06-27,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N021,2025-06-27,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N022,2025-06-27,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N011,2025-06-27,ICU,Night,8,26,0 days 00:00:00,0 days 08:00:00
N007,2025-06-27,ICU,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N011,2025-06-27,ICU,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N026,2025-06-27,ICU,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N012,2025-06-27,ICU,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N002,2025-06-28,A,Night,8,26,0 days 00:00:00,0 days 08:00:00
N026,2025-06-28,A,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N005,2025-06-28,A,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N011,2025-06-28,A,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N029,2025-06-28,A,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N019,2025-06-28,B,Night,8,26,0 days 00:00:00,0 days 08:00:00
N010,2025-06-28,B,Night,8,26,0 days 00:00:00,0 days 08:00:00
N011,2025-06-28,B,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N008,2025-06-28,B,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N009,2025-06-28,B,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N018,2025-06-28,B,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N016,2025-06-28,B,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N026,2025-06-28,B,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N011,2025-06-28,B,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N009,2025-06-28,B,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N004,2025-06-28,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N020,2025-06-28,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N002,2025-06-28,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N025,2025-06-28,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N023,2025-06-28,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N012,2025-06-28,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N006,2025-06-28,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N002,2025-06-28,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N021,2025-06-28,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N025,2025-06-28,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N024,2025-06-28,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N015,2025-06-28,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N023,2025-06-28,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N002,2025-06-28,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N020,2025-06-28,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N003,2025-06-28,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N003,2025-06-28,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N022,2025-06-28,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N013,2025-06-28,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N029,2025-06-28,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N003,2025-06-28,ICU,Night,8,26,0 days 00:00:00,0 days 08:00:00
N005,2025-06-28,ICU,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N016,2025-06-28,ICU,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N013,2025-06-28,ICU,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N006,2025-06-28,ICU,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N027,2025-06-29,A,Night,8,26,0 days 00:00:00,0 days 08:00:00
N010,2025-06-29,A,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N021,2025-06-29,A,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N027,2025-06-29,A,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N022,2025-06-29,A,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N022,2025-06-29,B,Night,8,26,0 days 00:00:00,0 days 08:00:00
N024,2025-06-29,B,Night,8,26,0 days 00:00:00,0 days 08:00:00
N020,2025-06-29,B,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N024,2025-06-29,B,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N027,2025-06-29,B,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N003,2025-06-29,B,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N002,2025-06-29,B,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N001,2025-06-29,B,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N006,2025-06-29,B,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N011,2025-06-29,B,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N020,2025-06-29,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N006,2025-06-29,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N001,2025-06-29,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N009,2025-06-29,C,Night,8,26,0 days 00:00:00,0 days 08:00:00
N024,2025-06-29,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N014,2025-06-29,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N018,2025-06-29,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N017,2025-06-29,C,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N023,2025-06-29,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N027,2025-06-29,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N009,2025-06-29,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N003,2025-06-29,C,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N004,2025-06-29,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N016,2025-06-29,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N020,2025-06-29,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N023,2025-06-29,C,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N004,2025-06-29,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N015,2025-06-29,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N023,2025-06-29,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N030,2025-06-29,C,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N005,2025-06-29,ICU,Night,8,26,0 days 00:00:00,0 days 08:00:00
N004,2025-06-29,ICU,Flex1,4,26,0 days 08:00:00,0 days 12:00:00
N002,2025-06-29,ICU,Flex2,4,26,0 days 12:00:00,0 days 16:00:00
N026,2025-06-29,ICU,Flex3,4,26,0 days 16:00:00,0 days 20:00:00
N010,2025-06-29,ICU,Flex4,4,26,0 days 20:00:00,1 days 00:00:00
N026,2025-06-30,A,Night,8,27,0 days 00:00:00,0 days 08:00:00
N005,2025-06-30,A,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N027,2025-06-30,A,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N011,2025-06-30,A,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N021,2025-06-30,A,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N027,2025-06-30,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N011,2025-06-30,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N003,2025-06-30,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N012,2025-06-30,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N029,2025-06-30,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N024,2025-06-30,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N010,2025-06-30,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N003,2025-06-30,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N007,2025-06-30,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N030,2025-06-30,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N018,2025-06-30,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N014,2025-06-30,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N005,2025-06-30,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N006,2025-06-30,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N004,2025-06-30,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N023,2025-06-30,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N019,2025-06-30,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N008,2025-06-30,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N023,2025-06-30,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N008,2025-06-30,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N020,2025-06-30,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N029,2025-06-30,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N007,2025-06-30,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N008,2025-06-30,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N017,2025-06-30,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N001,2025-06-30,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N005,2025-06-30,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N014,2025-06-30,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N012,2025-06-30,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N013,2025-06-30,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N025,2025-06-30,ICU,Night,8,27,0 days 00:00:00,0 days 08:00:00
N012,2025-06-30,ICU,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N007,2025-06-30,ICU,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N005,2025-06-30,ICU,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N022,2025-06-30,ICU,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N024,2025-07-01,A,Night,8,27,0 days 00:00:00,0 days 08:00:00
N025,2025-07-01,A,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N025,2025-07-01,A,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N020,2025-07-01,A,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N013,2025-07-01,A,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N029,2025-07-01,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N009,2025-07-01,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N005,2025-07-01,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N024,2025-07-01,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N022,2025-07-01,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N002,2025-07-01,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N001,2025-07-01,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N030,2025-07-01,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N010,2025-07-01,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N004,2025-07-01,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N013,2025-07-01,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N022,2025-07-01,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N018,2025-07-01,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N026,2025-07-01,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N003,2025-07-01,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N018,2025-07-01,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N022,2025-07-01,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N005,2025-07-01,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N024,2025-07-01,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N007,2025-07-01,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N012,2025-07-01,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N014,2025-07-01,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N026,2025-07-01,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N028,2025-07-01,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N021,2025-07-01,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N016,2025-07-01,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N011,2025-07-01,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N022,2025-07-01,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N020,2025-07-01,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N002,2025-07-01,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N004,2025-07-01,ICU,Night,8,27,0 days 00:00:00,0 days 08:00:00
N022,2025-07-01,ICU,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N018,2025-07-01,ICU,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N018,2025-07-01,ICU,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N003,2025-07-01,ICU,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N023,2025-07-02,A,Night,8,27,0 days 00:00:00,0 days 08:00:00
N006,2025-07-02,A,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N019,2025-07-02,A,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N027,2025-07-02,A,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N016,2025-07-02,A,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N030,2025-07-02,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N004,2025-07-02,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N020,2025-07-02,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N024,2025-07-02,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N004,2025-07-02,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N021,2025-07-02,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N026,2025-07-02,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N002,2025-07-02,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N007,2025-07-02,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N021,2025-07-02,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N019,2025-07-02,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N029,2025-07-02,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N023,2025-07-02,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N004,2025-07-02,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N017,2025-07-02,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N016,2025-07-02,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N021,2025-07-02,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N020,2025-07-02,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N001,2025-07-02,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N012,2025-07-02,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N027,2025-07-02,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N005,2025-07-02,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N027,2025-07-02,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N004,2025-07-02,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N002,2025-07-02,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N013,2025-07-02,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N030,2025-07-02,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N027,2025-07-02,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N021,2025-07-02,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N001,2025-07-02,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N004,2025-07-02,ICU,Night,8,27,0 days 00:00:00,0 days 08:00:00
N005,2025-07-02,ICU,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N006,2025-07-02,ICU,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N005,2025-07-02,ICU,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N002,2025-07-02,ICU,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N015,2025-07-03,A,Night,8,27,0 days 00:00:00,0 days 08:00:00
N012,2025-07-03,A,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N023,2025-07-03,A,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N006,2025-07-03,A,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N009,2025-07-03,A,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N014,2025-07-03,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N002,2025-07-03,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N019,2025-07-03,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N028,2025-07-03,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N025,2025-07-03,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N023,2025-07-03,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N005,2025-07-03,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N015,2025-07-03,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N014,2025-07-03,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N007,2025-07-03,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N004,2025-07-03,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N016,2025-07-03,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N019,2025-07-03,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N028,2025-07-03,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N003,2025-07-03,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N020,2025-07-03,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N006,2025-07-03,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N015,2025-07-03,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N010,2025-07-03,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N021,2025-07-03,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N030,2025-07-03,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N022,2025-07-03,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N001,2025-07-03,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N030,2025-07-03,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N012,2025-07-03,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N005,2025-07-03,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N026,2025-07-03,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N008,2025-07-03,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N019,2025-07-03,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N006,2025-07-03,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N030,2025-07-03,ICU,Night,8,27,0 days 00:00:00,0 days 08:00:00
N019,2025-07-03,ICU,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N021,2025-07-03,ICU,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N021,2025-07-03,ICU,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N018,2025-07-03,ICU,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N026,2025-07-04,A,Night,8,27,0 days 00:00:00,0 days 08:00:00
N024,2025-07-04,A,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N019,2025-07-04,A,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N019,2025-07-04,A,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N002,2025-07-04,A,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N014,2025-07-04,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N011,2025-07-04,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N004,2025-07-04,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N013,2025-07-04,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N028,2025-07-04,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N023,2025-07-04,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N026,2025-07-04,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N023,2025-07-04,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N003,2025-07-04,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N011,2025-07-04,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N020,2025-07-04,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N004,2025-07-04,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N001,2025-07-04,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N013,2025-07-04,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N009,2025-07-04,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N029,2025-07-04,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N010,2025-07-04,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N012,2025-07-04,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N018,2025-07-04,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N008,2025-07-04,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N030,2025-07-04,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N015,2025-07-04,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N001,2025-07-04,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N025,2025-07-04,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N017,2025-07-04,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N021,2025-07-04,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N022,2025-07-04,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N003,2025-07-04,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N020,2025-07-04,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N026,2025-07-04,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N020,2025-07-04,ICU,Night,8,27,0 days 00:00:00,0 days 08:00:00
N027,2025-07-04,ICU,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N014,2025-07-04,ICU,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N021,2025-07-04,ICU,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N009,2025-07-04,ICU,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N008,2025-07-05,A,Night,8,27,0 days 00:00:00,0 days 08:00:00
N012,2025-07-05,A,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N028,2025-07-05,A,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N002,2025-07-05,A,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N022,2025-07-05,A,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
