nurse_id,date,ward,shift,duration_hours,week,start_time,end_time,label,hours_last_2wks,days_since_last_shift,consecutive_work_days,day_of_week,shift_Flex1,shift_Flex2,shift_Flex3,shift_Flex4,shift_Night,ward_A,ward_B,ward_C,ward_ICU,preferred_shift,preference_match
N018,2025-08-15,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,72,6.0,0,4,False,True,False,False,False,False,False,True,False,Flex2,1
N018,2025-08-16,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,60,7.0,0,5,False,False,False,True,False,False,False,True,False,Flex4,1
N018,2025-08-17,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,48,8.0,0,6,False,False,True,False,False,False,False,False,True,Flex3,1
N018,2025-08-18,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,44,9.0,0,0,False,False,False,True,False,False,False,True,False,Flex4,1
N018,2025-08-19,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,36,10.0,0,1,False,False,False,True,False,False,True,False,False,Flex4,1
N018,2025-08-20,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,36,11.0,0,2,False,True,False,False,False,False,False,False,True,Flex2,1
N018,2025-08-21,A,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,28,12.0,0,3,False,True,False,False,False,True,False,False,False,Flex2,1
N018,2025-08-22,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,20,13.0,0,4,False,False,True,False,False,False,False,True,False,Flex3,1
N018,2025-08-23,ICU,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,14.0,0,5,True,False,False,False,False,False,False,False,True,Flex1,1
N018,2025-08-24,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,15.0,0,6,True,False,False,False,False,False,False,True,False,Flex1,1
N018,2025-08-25,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,16.0,0,0,False,True,False,False,False,False,False,False,True,Flex2,1
N018,2025-08-26,ICU,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,17.0,0,1,True,False,False,False,False,False,False,False,True,Flex1,1
N018,2025-08-27,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,18.0,0,2,False,False,True,False,False,False,False,False,True,Flex3,1
N018,2025-08-28,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,19.0,0,3,False,False,False,False,True,False,True,False,False,Night,1
N018,2025-08-29,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,20.0,0,4,False,True,False,False,False,False,True,False,False,Flex2,1
N018,2025-08-30,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,21.0,0,5,False,True,False,False,False,False,True,False,False,Flex2,1
N018,2025-08-31,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,22.0,0,6,False,False,False,False,True,False,False,True,False,Night,1
N018,2025-09-01,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,23.0,0,0,False,False,True,False,False,False,False,False,True,Flex3,1
N018,2025-09-02,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,24.0,0,1,False,False,False,False,True,False,False,True,False,Night,1
N018,2025-09-03,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,25.0,0,2,False,False,False,True,False,False,True,False,False,Flex4,1
N018,2025-09-04,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,26.0,0,3,False,False,True,False,False,False,True,False,False,Flex3,1
N018,2025-09-05,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,27.0,0,4,True,False,False,False,False,True,False,False,False,Flex1,1
N018,2025-09-06,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,28.0,0,5,True,False,False,False,False,False,False,True,False,Flex1,1
N018,2025-09-07,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,29.0,0,6,False,False,False,True,False,False,False,True,False,Flex4,1
N019,2025-08-11,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,52,4.0,0,0,False,False,True,False,False,False,False,True,False,Flex3,1
N019,2025-08-12,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,52,5.0,0,1,False,False,False,True,False,False,False,True,False,Flex4,1
N019,2025-08-13,ICU,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,48,6.0,0,2,True,False,False,False,False,False,False,False,True,Flex1,1
N019,2025-08-14,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,44,7.0,0,3,False,True,False,False,False,False,False,True,False,Flex2,1
N019,2025-08-15,ICU,Night,12,,0 days 00:00:00,0 days 12:00:00,0,44,8.0,0,4,False,False,False,False,True,False,False,False,True,Night,1
N019,2025-08-16,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,36,9.0,0,5,True,False,False,False,False,False,False,True,False,Flex1,1
N019,2025-08-17,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,24,10.0,0,6,False,True,False,False,False,False,True,False,False,Flex2,1
N019,2025-08-18,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,8,11.0,0,0,False,True,False,False,False,False,False,True,False,Flex2,1
N019,2025-08-19,ICU,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,8,12.0,0,1,False,False,False,True,False,False,False,False,True,Flex4,1
N019,2025-08-20,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,8,13.0,0,2,False,False,False,True,False,True,False,False,False,Flex4,1
N019,2025-08-21,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,14.0,0,3,False,True,False,False,False,False,False,True,False,Flex2,1
N019,2025-08-22,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,15.0,0,4,False,False,True,False,False,False,True,False,False,Flex3,1
N019,2025-08-23,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,16.0,0,5,True,False,False,False,False,False,False,True,False,Flex1,1
N019,2025-08-24,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,17.0,0,6,False,True,False,False,False,False,False,False,True,Flex2,1
N019,2025-08-25,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,18.0,0,0,False,False,False,False,True,False,True,False,False,Night,1
N019,2025-08-26,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,19.0,0,1,True,False,False,False,False,False,False,True,False,Flex1,1
N019,2025-08-27,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,20.0,0,2,False,False,False,True,False,False,True,False,False,Flex4,1
N019,2025-08-28,ICU,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,21.0,0,3,False,False,False,False,True,False,False,False,True,Night,1
N019,2025-08-29,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,22.0,0,4,False,False,True,False,False,False,True,False,False,Flex3,1
N019,2025-08-30,A,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,23.0,0,5,False,False,True,False,False,True,False,False,False,Flex3,1
N019,2025-08-31,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,24.0,0,6,False,False,False,True,False,False,False,True,False,Flex4,1
N019,2025-09-01,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,25.0,0,0,False,False,True,False,False,False,False,True,False,Flex3,1
N019,2025-09-01,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,25.0,0,0,False,False,True,False,False,False,False,True,False,Night,0
N019,2025-09-02,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,26.0,0,1,False,False,True,False,False,False,True,False,False,Flex3,1
N019,2025-09-03,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,27.0,0,2,False,False,False,True,False,True,False,False,False,Flex4,1
N019,2025-09-04,ICU,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,28.0,0,3,False,False,False,False,True,False,False,False,True,Night,1
N019,2025-09-05,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,29.0,0,4,False,False,False,True,False,False,False,True,False,Flex4,1
N019,2025-09-06,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,30.0,0,5,False,False,False,True,False,True,False,False,False,Flex4,1
N019,2025-09-07,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,31.0,0,6,False,False,True,False,False,False,False,True,False,Flex3,1
N020,2025-08-11,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,96,2.0,0,0,False,False,False,True,False,False,True,False,False,Flex4,1
N020,2025-08-12,A,Night,12,,0 days 00:00:00,0 days 12:00:00,0,92,3.0,0,1,False,False,False,False,True,True,False,False,False,Night,1
N020,2025-08-13,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,84,4.0,0,2,True,False,False,False,False,False,True,False,False,Flex1,1
N020,2025-08-14,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,76,5.0,0,3,False,True,False,False,False,False,True,False,False,Flex2,1
N020,2025-08-15,ICU,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,56,6.0,0,4,False,False,False,True,False,False,False,False,True,Flex4,1
N020,2025-08-16,ICU,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,56,7.0,0,5,False,False,False,True,False,False,False,False,True,Flex4,1
N020,2025-08-17,ICU,Night,12,,0 days 00:00:00,0 days 12:00:00,0,52,8.0,0,6,False,False,False,False,True,False,False,False,True,Night,1
N020,2025-08-18,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,48,9.0,0,0,False,False,False,True,False,False,True,False,False,Flex4,1
N020,2025-08-19,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,44,10.0,0,1,False,True,False,False,False,False,False,False,True,Flex2,1
N020,2025-08-20,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,36,11.0,0,2,True,False,False,False,False,False,True,False,False,Flex1,1
N020,2025-08-21,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,12,12.0,0,3,False,False,True,False,False,False,True,False,False,Flex3,1
N020,2025-08-22,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,4,13.0,0,4,True,False,False,False,False,True,False,False,False,Flex1,1
N020,2025-08-23,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,14.0,0,5,True,False,False,False,False,False,True,False,False,Flex1,1
N020,2025-08-24,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,15.0,0,6,False,False,True,False,False,False,False,False,True,Flex3,1
N020,2025-08-25,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,16.0,0,0,False,False,True,False,False,False,True,False,False,Flex3,1
N020,2025-08-26,A,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,17.0,0,1,False,True,False,False,False,True,False,False,False,Flex2,1
N020,2025-08-27,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,18.0,0,2,False,True,False,False,False,False,False,True,False,Flex2,1
N020,2025-08-28,A,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,19.0,0,3,False,False,False,False,True,True,False,False,False,Night,1
N020,2025-08-29,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,20.0,0,4,False,False,False,False,True,False,False,True,False,Night,1
N020,2025-08-30,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,21.0,0,5,False,True,False,False,False,False,False,True,False,Flex2,1
N020,2025-08-31,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,22.0,0,6,False,False,True,False,False,False,False,False,True,Flex3,1
N020,2025-09-01,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,23.0,0,0,False,False,False,True,False,True,False,False,False,Flex4,1
N020,2025-09-02,ICU,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,24.0,0,1,False,False,False,True,False,False,False,False,True,Flex4,1
N020,2025-09-03,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,25.0,0,2,True,False,False,False,False,True,False,False,False,Flex1,1
N020,2025-09-04,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,26.0,0,3,True,False,False,False,False,True,False,False,False,Flex1,1
N020,2025-09-05,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,27.0,0,4,False,False,False,False,True,False,False,True,False,Night,1
N020,2025-09-06,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,28.0,0,5,False,False,False,True,False,False,True,False,False,Flex4,1
N020,2025-09-07,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,29.0,0,6,False,False,False,True,False,False,True,False,False,Flex4,1
N020,2025-09-07,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,29.0,0,6,False,False,False,True,False,False,True,False,False,Flex2,0
N021,2025-08-11,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,80,2.0,0,0,False,True,False,False,False,False,False,True,False,Flex2,1
N021,2025-08-12,A,Night,12,,0 days 00:00:00,0 days 12:00:00,0,80,3.0,0,1,False,False,False,False,True,True,False,False,False,Night,1
N021,2025-08-13,ICU,Night,12,,0 days 00:00:00,0 days 12:00:00,0,68,4.0,0,2,False,False,False,False,True,False,False,False,True,Night,1
N021,2025-08-14,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,56,5.0,0,3,False,False,False,False,True,False,True,False,False,Night,1
N021,2025-08-15,A,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,56,6.0,0,4,False,False,True,False,False,True,False,False,False,Flex3,1
N021,2025-08-16,ICU,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,36,7.0,0,5,True,False,False,False,False,False,False,False,True,Flex1,1
N021,2025-08-17,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,32,8.0,0,6,False,True,False,False,False,False,True,False,False,Flex2,1
N021,2025-08-18,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,20,9.0,0,0,False,False,True,False,False,False,False,False,True,Flex3,1
N021,2025-08-19,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,20,10.0,0,1,True,False,False,False,False,False,False,True,False,Flex1,1
N021,2025-08-20,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,20,11.0,0,2,False,True,False,False,False,False,False,False,True,Flex2,1
N021,2025-08-21,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,16,12.0,0,3,True,False,False,False,False,False,True,False,False,Flex1,1
N021,2025-08-22,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,16,13.0,0,4,False,False,False,True,False,True,False,False,False,Flex4,1
N021,2025-08-23,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,14.0,0,5,False,False,True,False,False,False,True,False,False,Flex3,1
N021,2025-08-24,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,15.0,0,6,False,True,False,False,False,False,False,True,False,Flex2,1
N021,2025-08-25,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,16.0,0,0,False,False,True,False,False,False,False,False,True,Flex3,1
N021,2025-08-26,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,17.0,0,1,False,False,True,False,False,False,True,False,False,Flex3,1
N021,2025-08-27,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,18.0,0,2,False,False,False,True,False,False,False,True,False,Flex4,1
N021,2025-08-28,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,19.0,0,3,False,False,False,True,False,False,False,True,False,Flex4,1
N021,2025-08-29,ICU,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,20.0,0,4,True,False,False,False,False,False,False,False,True,Flex1,1
N021,2025-08-30,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,21.0,0,5,False,True,False,False,False,False,False,False,True,Flex2,1
N021,2025-08-31,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,22.0,0,6,False,False,False,False,True,False,False,True,False,Night,1
N021,2025-09-01,A,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,23.0,0,0,False,False,False,False,True,True,False,False,False,Night,1
N021,2025-09-02,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,24.0,0,1,False,True,False,False,False,False,True,False,False,Flex2,1
N021,2025-09-03,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,25.0,0,2,False,False,True,False,False,False,True,False,False,Flex3,1
N021,2025-09-04,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,26.0,0,3,False,True,False,False,False,False,True,False,False,Flex2,1
N021,2025-09-05,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,27.0,0,4,False,False,False,False,True,False,True,False,False,Night,1
N021,2025-09-06,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,28.0,0,5,False,False,False,False,True,False,False,True,False,Night,1
N022,2025-08-11,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,88,2.0,0,0,False,True,False,False,False,False,False,False,True,Flex2,1
N022,2025-08-12,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,80,3.0,0,1,True,False,False,False,False,True,False,False,False,Flex1,1
N022,2025-08-13,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,72,4.0,0,2,False,False,True,False,False,False,False,True,False,Flex3,1
N022,2025-08-14,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,68,5.0,0,3,True,False,False,False,False,True,False,False,False,Flex1,1
N022,2025-08-15,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,64,6.0,0,4,False,True,False,False,False,False,False,False,True,Flex2,1
N022,2025-08-16,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,56,7.0,0,5,False,False,False,False,True,False,True,False,False,Night,1
N022,2025-08-17,ICU,Night,12,,0 days 00:00:00,0 days 12:00:00,0,52,8.0,0,6,False,False,False,False,True,False,False,False,True,Night,1
N022,2025-08-18,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,48,9.0,0,0,False,False,True,False,False,False,False,True,False,Flex3,1
N022,2025-08-19,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,40,10.0,0,1,True,False,False,False,False,False,True,False,False,Flex1,1
N022,2025-08-20,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,24,11.0,0,2,False,False,False,True,False,True,False,False,False,Flex4,1
N022,2025-08-21,ICU,Night,12,,0 days 00:00:00,0 days 12:00:00,0,20,12.0,0,3,False,False,False,False,True,False,False,False,True,Night,1
N022,2025-08-22,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,4,13.0,0,4,True,False,False,False,False,False,True,False,False,Flex1,1
N022,2025-08-23,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,14.0,0,5,True,False,False,False,False,False,False,True,False,Flex1,1
N022,2025-08-24,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,15.0,0,6,False,False,True,False,False,False,True,False,False,Flex3,1
N022,2025-08-25,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,16.0,0,0,False,False,False,False,True,False,True,False,False,Night,1
N022,2025-08-26,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,17.0,0,1,False,False,False,False,True,False,False,True,False,Night,1
N022,2025-08-27,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,18.0,0,2,False,False,True,False,False,False,False,False,True,Flex3,1
N022,2025-08-28,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,19.0,0,3,False,True,False,False,False,False,True,False,False,Flex2,1
N022,2025-08-28,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,19.0,0,3,False,True,False,False,False,False,True,False,False,Flex1,0
N022,2025-08-29,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,20.0,0,4,False,False,True,False,False,False,False,True,False,Flex3,1
N022,2025-08-30,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,21.0,0,5,False,False,True,False,False,False,False,False,True,Flex3,1
N022,2025-08-31,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,22.0,0,6,False,False,False,True,False,False,False,True,False,Flex4,1
N022,2025-09-01,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,23.0,0,0,False,False,False,True,False,False,True,False,False,Flex4,1
N022,2025-09-02,A,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,24.0,0,1,False,False,False,False,True,True,False,False,False,Night,1
N022,2025-09-03,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,25.0,0,2,False,False,False,True,False,False,False,True,False,Flex4,1
N022,2025-09-04,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,0,26.0,0,3,False,False,False,False,True,False,True,False,False,Night,1
N022,2025-09-05,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,27.0,0,4,False,True,False,False,False,False,False,True,False,Flex2,1
N023,2025-08-11,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,72,3.0,0,0,True,False,False,False,False,False,True,False,False,Flex1,1
N023,2025-08-12,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,68,4.0,0,1,False,True,False,False,False,False,True,False,False,Flex2,1
N023,2025-08-13,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,64,5.0,0,2,False,True,False,False,False,False,False,False,True,Flex2,1
N023,2025-08-14,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,48,6.0,0,3,False,False,False,True,False,False,True,False,False,Flex4,1
N023,2025-08-15,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,36,7.0,0,4,True,False,False,False,False,False,False,True,False,Flex1,1
N023,2025-08-16,A,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,28,8.0,0,5,False,True,False,False,False,True,False,False,False,Flex2,1
N023,2025-08-17,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,16,9.0,0,6,True,False,False,False,False,True,False,False,False,Flex1,1
N023,2025-08-18,ICU,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,12,10.0,0,0,False,False,False,True,False,False,False,False,True,Flex4,1
N023,2025-08-19,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,12,11.0,0,1,False,True,False,False,False,False,False,True,False,Flex2,1
N023,2025-08-20,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,8,12.0,0,2,False,False,False,False,True,False,True,False,False,Night,1
N023,2025-08-21,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,8,13.0,0,3,False,False,False,True,False,False,True,False,False,Flex4,1
N023,2025-08-22,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,14.0,0,4,False,False,False,True,False,True,False,False,False,Flex4,1
N023,2025-08-23,A,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,15.0,0,5,False,True,False,False,False,True,False,False,False,Flex2,1
N023,2025-08-24,A,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,16.0,0,6,False,False,False,True,False,True,False,False,False,Flex4,1
N023,2025-08-25,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,17.0,0,0,False,True,False,False,False,False,True,False,False,Flex2,1
N023,2025-08-26,A,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,18.0,0,1,False,True,False,False,False,True,False,False,False,Flex2,1
N023,2025-08-27,A,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,19.0,0,2,True,False,False,False,False,True,False,False,False,Flex1,1
N023,2025-08-28,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,20.0,0,3,False,False,True,False,False,False,False,True,False,Flex3,1
N023,2025-08-29,B,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,21.0,0,4,False,False,False,True,False,False,True,False,False,Flex4,1
N023,2025-08-30,C,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,22.0,0,5,False,False,True,False,False,False,False,True,False,Flex3,1
N023,2025-08-31,A,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,0,23.0,0,6,False,False,True,False,False,True,False,False,False,Flex3,1
N023,2025-09-01,ICU,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,24.0,0,0,True,False,False,False,False,False,False,False,True,Flex1,1
N023,2025-09-02,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,25.0,0,1,True,False,False,False,False,False,False,True,False,Flex1,1
N023,2025-09-03,ICU,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,26.0,0,2,True,False,False,False,False,False,False,False,True,Flex1,1
N023,2025-09-04,A,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,27.0,0,3,False,True,False,False,False,True,False,False,False,Flex2,1
N023,2025-09-05,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,28.0,0,4,False,True,False,False,False,False,False,False,True,Flex2,1
N023,2025-09-06,B,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,0,29.0,0,5,False,True,False,False,False,False,True,False,False,Flex2,1
N023,2025-09-07,C,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,30.0,0,6,True,False,False,False,False,False,False,True,False,Flex1,1
N024,2025-08-11,A,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,88,2.0,0,0,False,True,False,False,False,True,False,False,False,Flex2,1
N024,2025-08-12,ICU,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,84,3.0,0,1,False,False,False,True,False,False,False,False,True,Flex4,1
N024,2025-08-13,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,84,4.0,0,2,False,False,False,False,True,False,False,True,False,Night,1
N024,2025-08-14,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,72,5.0,0,3,True,False,False,False,False,False,True,False,False,Flex1,1
N024,2025-08-15,ICU,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,72,6.0,0,4,False,False,False,True,False,False,False,False,True,Flex4,1
N024,2025-08-16,ICU,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,60,7.0,0,5,False,False,True,False,False,False,False,False,True,Flex3,1
N024,2025-08-17,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,52,8.0,0,6,False,False,False,False,True,False,True,False,False,Night,1
N024,2025-08-17,B,Night,12,,0 days 00:00:00,0 days 12:00:00,0,52,8.0,0,6,False,False,False,False,True,False,True,False,False,Flex3,0
N024,2025-08-18,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,52,9.0,0,0,False,False,True,False,False,False,True,False,False,Flex3,1
N024,2025-08-19,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,36,10.0,0,1,False,True,False,False,False,False,False,False,True,Flex2,1
N024,2025-08-19,ICU,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,36,10.0,0,1,False,True,False,False,False,False,False,False,True,Flex1,0
N024,2025-08-20,B,Flex3,4,,0 days 16:00:00,0 days 20:00:00,0,24,11.0,0,2,False,False,True,False,False,False,True,False,False,Flex3,1
N024,2025-08-21,C,Flex2,4,,0 days 12:00:00,0 days 16:00:00,0,20,12.0,0,3,False,True,False,False,False,False,False,True,False,Flex2,1
N024,2025-08-22,C,Night,12,,0 days 00:00:00,0 days 12:00:00,0,4,13.0,0,4,False,False,False,False,True,False,False,True,False,Night,1
N024,2025-08-23,B,Flex1,4,,0 days 08:00:00,0 days 12:00:00,0,0,14.0,0,5,True,False,False,False,False,False,True,False,False,Flex1,1
N024,2025-08-24,C,Flex4,4,,0 days 20:00:00,1 days 00:00:00,0,0,15.0,0,6,False,False,False,True,False,False,False,True,False,Flex4,1
