nurse_node,nurse_id,shift_node,date,shift,ward,start_time,end_time,duration_hours,gat_score
29,N002,442,2025-09-25,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,443,2025-09-26,PM,B,15:00,23:00,8,0.9974482
29,N002,444,2025-09-27,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,445,2025-09-29,Flex2,B,10:00,15:00,5,0.9974482
29,N002,446,2025-09-30,Flex2,C,10:00,15:00,5,0.9974482
29,N002,447,2025-10-02,AM,B,07:00,15:00,8,0.9974482
29,N002,448,2025-10-03,Flex5,C,07:00,15:00,8,0.9974482
29,N002,449,2025-10-05,Flex6,B,07:00,19:00,12,0.9974482
29,N002,450,2025-09-08,PM,ICU,15:00,23:00,8,0.9974482
29,N002,451,2025-09-10,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,452,2025-09-11,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,453,2025-09-12,Night,A,20:00,08:00,12,0.9974482
29,N002,454,2025-09-15,AM,A,07:00,15:00,8,0.9974482
29,N002,455,2025-09-16,PM,A,15:00,23:00,8,0.9974482
29,N002,456,2025-09-18,Flex6,A,07:00,19:00,12,0.9974482
29,N002,457,2025-09-19,Night,ICU,20:00,08:00,12,0.9974482
29,N002,458,2025-09-21,Night,B,20:00,08:00,12,0.9974482
29,N002,459,2025-09-22,PM,ICU,15:00,23:00,8,0.9974482
29,N002,460,2025-09-24,AM,ICU,07:00,15:00,8,0.9974482
29,N002,461,2025-09-26,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,462,2025-09-27,Night,B,20:00,08:00,12,0.9974482
29,N002,463,2025-09-28,Flex6,B,07:00,19:00,12,0.9974482
29,N002,464,2025-09-30,Flex2,A,10:00,15:00,5,0.9974482
29,N002,465,2025-10-01,Flex2,B,10:00,15:00,5,0.9974482
29,N002,466,2025-10-02,AM,A,07:00,15:00,8,0.9974482
29,N002,467,2025-10-03,PM,A,15:00,23:00,8,0.9974482
29,N002,468,2025-10-04,Flex1,A,07:00,11:00,4,0.9974482
29,N002,469,2025-09-08,Flex5,A,07:00,15:00,8,0.9974482
29,N002,470,2025-09-10,Flex5,C,07:00,15:00,8,0.9974482
29,N002,471,2025-09-11,Flex1,A,07:00,11:00,4,0.9974482
29,N002,472,2025-09-12,Night,C,20:00,08:00,12,0.9974482
29,N002,473,2025-09-15,AM,B,07:00,15:00,8,0.9974482
29,N002,474,2025-09-16,PM,C,15:00,23:00,8,0.9974482
29,N002,475,2025-09-17,Flex4,B,12:00,19:00,7,0.9974482
29,N002,476,2025-09-20,Night,C,20:00,08:00,12,0.9974482
29,N002,477,2025-09-21,Flex6,A,07:00,19:00,12,0.9974482
29,N002,478,2025-09-22,Flex1,B,07:00,11:00,4,0.9974482
29,N002,479,2025-09-23,Flex5,B,07:00,15:00,8,0.9974482
29,N002,480,2025-09-24,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,481,2025-09-25,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,482,2025-09-28,Flex5,A,07:00,15:00,8,0.9974482
29,N002,483,2025-09-30,AM,B,07:00,15:00,8,0.9974482
29,N002,484,2025-10-01,Night,C,20:00,08:00,12,0.9974482
29,N002,485,2025-10-03,Flex5,A,07:00,15:00,8,0.9974482
29,N002,486,2025-10-04,AM,A,07:00,15:00,8,0.9974482
29,N002,487,2025-09-08,Flex2,C,10:00,15:00,5,0.9974482
29,N002,488,2025-09-09,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,489,2025-09-10,PM,C,15:00,23:00,8,0.9974482
29,N002,490,2025-09-12,Flex5,C,07:00,15:00,8,0.9974482
29,N002,491,2025-09-14,Flex3,B,09:00,15:00,6,0.9974482
29,N002,492,2025-09-16,AM,A,07:00,15:00,8,0.9974482
29,N002,493,2025-09-18,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,494,2025-09-19,Flex6,B,07:00,19:00,12,0.9974482
29,N002,495,2025-09-21,PM,A,15:00,23:00,8,0.9974482
29,N002,496,2025-09-24,PM,C,15:00,23:00,8,0.9974482
29,N002,497,2025-09-25,Flex6,B,07:00,19:00,12,0.9974482
29,N002,498,2025-09-26,AM,A,07:00,15:00,8,0.9974482
29,N002,499,2025-09-29,Flex1,B,07:00,11:00,4,0.9974482
29,N002,500,2025-09-30,AM,ICU,07:00,15:00,8,0.9974482
29,N002,501,2025-10-01,AM,A,07:00,15:00,8,0.9974482
29,N002,502,2025-10-03,PM,ICU,15:00,23:00,8,0.9974482
29,N002,503,2025-10-04,Flex1,C,07:00,11:00,4,0.9974482
29,N002,504,2025-10-05,Night,A,20:00,08:00,12,0.9974482
29,N002,505,2025-09-08,Flex3,C,09:00,15:00,6,0.9974482
29,N002,506,2025-09-09,Flex2,A,10:00,15:00,5,0.9974482
29,N002,507,2025-09-11,Flex6,C,07:00,19:00,12,0.9974482
29,N002,508,2025-09-12,Flex2,C,10:00,15:00,5,0.9974482
29,N002,509,2025-09-14,Flex3,ICU,09:00,15:00,6,0.9974482
29,N002,510,2025-09-15,Flex4,B,12:00,19:00,7,0.9974482
29,N002,511,2025-09-17,Flex4,A,12:00,19:00,7,0.9974482
29,N002,512,2025-09-21,AM,B,07:00,15:00,8,0.9974482
29,N002,513,2025-09-26,Flex1,A,07:00,11:00,4,0.9974482
29,N002,514,2025-09-27,Night,C,20:00,08:00,12,0.9974482
29,N002,515,2025-09-29,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,516,2025-10-01,Flex5,B,07:00,15:00,8,0.9974482
29,N002,517,2025-10-02,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,518,2025-10-03,Flex2,C,10:00,15:00,5,0.9974482
29,N002,519,2025-10-04,Flex1,ICU,07:00,11:00,4,0.9974482
29,N002,520,2025-10-05,Flex5,C,07:00,15:00,8,0.9974482
29,N002,521,2025-09-11,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,522,2025-09-13,Flex5,C,07:00,15:00,8,0.9974482
29,N002,523,2025-09-15,Flex2,A,10:00,15:00,5,0.9974482
29,N002,524,2025-09-18,PM,B,15:00,23:00,8,0.9974482
29,N002,525,2025-09-22,Night,B,20:00,08:00,12,0.9974482
29,N002,526,2025-09-24,AM,A,07:00,15:00,8,0.9974482
29,N002,527,2025-09-25,Flex1,ICU,07:00,11:00,4,0.9974482
29,N002,528,2025-09-26,Flex4,C,12:00,19:00,7,0.9974482
29,N002,529,2025-09-27,AM,ICU,07:00,15:00,8,0.9974482
29,N002,530,2025-09-30,Flex5,B,07:00,15:00,8,0.9974482
29,N002,531,2025-10-01,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,532,2025-10-04,AM,ICU,07:00,15:00,8,0.9974482
29,N002,533,2025-10-05,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,534,2025-09-08,Flex3,ICU,09:00,15:00,6,0.9974482
29,N002,535,2025-09-09,Flex2,C,10:00,15:00,5,0.9974482
29,N002,536,2025-09-11,Flex6,A,07:00,19:00,12,0.9974482
29,N002,537,2025-09-13,PM,C,15:00,23:00,8,0.9974482
29,N002,538,2025-09-15,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,539,2025-09-16,Flex6,C,07:00,19:00,12,0.9974482
29,N002,540,2025-09-17,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,541,2025-09-20,Flex4,C,12:00,19:00,7,0.9974482
29,N002,542,2025-09-21,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,543,2025-09-22,PM,C,15:00,23:00,8,0.9974482
29,N002,544,2025-09-25,AM,ICU,07:00,15:00,8,0.9974482
29,N002,545,2025-09-26,Flex3,B,09:00,15:00,6,0.9974482
29,N002,546,2025-09-28,AM,ICU,07:00,15:00,8,0.9974482
29,N002,547,2025-09-30,Night,ICU,20:00,08:00,12,0.9974482
29,N002,548,2025-10-04,AM,C,07:00,15:00,8,0.9974482
29,N002,549,2025-09-08,Night,ICU,20:00,08:00,12,0.9974482
29,N002,550,2025-09-09,AM,ICU,07:00,15:00,8,0.9974482
29,N002,551,2025-09-10,PM,B,15:00,23:00,8,0.9974482
29,N002,552,2025-09-12,Flex6,C,07:00,19:00,12,0.9974482
29,N002,553,2025-09-13,AM,ICU,07:00,15:00,8,0.9974482
29,N002,554,2025-09-14,Flex2,C,10:00,15:00,5,0.9974482
29,N002,555,2025-09-18,Flex5,B,07:00,15:00,8,0.9974482
29,N002,556,2025-09-19,Flex5,C,07:00,15:00,8,0.9974482
29,N002,557,2025-09-21,PM,B,15:00,23:00,8,0.9974482
29,N002,558,2025-09-25,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,559,2025-09-26,Flex5,ICU,07:00,15:00,8,0.9974482
29,N002,560,2025-09-28,Flex5,ICU,07:00,15:00,8,0.9974482
29,N002,561,2025-09-30,Flex1,C,07:00,11:00,4,0.9974482
29,N002,562,2025-10-02,Flex3,ICU,09:00,15:00,6,0.9974482
29,N002,563,2025-10-03,PM,C,15:00,23:00,8,0.9974482
29,N002,564,2025-09-09,Flex5,ICU,07:00,15:00,8,0.9974482
29,N002,565,2025-09-10,Flex1,B,07:00,11:00,4,0.9974482
29,N002,566,2025-09-12,PM,B,15:00,23:00,8,0.9974482
29,N002,567,2025-09-13,Flex4,C,12:00,19:00,7,0.9974482
29,N002,568,2025-09-18,Flex5,A,07:00,15:00,8,0.9974482
29,N002,569,2025-09-19,AM,A,07:00,15:00,8,0.9974482
29,N002,570,2025-09-21,Flex2,C,10:00,15:00,5,0.9974482
29,N002,571,2025-09-28,Night,ICU,20:00,08:00,12,0.9974482
29,N002,572,2025-09-29,Night,ICU,20:00,08:00,12,0.9974482
29,N002,573,2025-10-01,Flex5,A,07:00,15:00,8,0.9974482
29,N002,574,2025-10-03,Flex5,B,07:00,15:00,8,0.9974482
29,N002,575,2025-10-04,Flex5,C,07:00,15:00,8,0.9974482
29,N002,576,2025-10-05,Flex5,B,07:00,15:00,8,0.9974482
29,N002,577,2025-09-11,Night,B,20:00,08:00,12,0.9974482
29,N002,578,2025-09-13,Flex4,B,12:00,19:00,7,0.9974482
29,N002,579,2025-09-15,Flex6,C,07:00,19:00,12,0.9974482
29,N002,580,2025-09-18,Flex3,A,09:00,15:00,6,0.9974482
29,N002,581,2025-09-25,AM,A,07:00,15:00,8,0.9974482
29,N002,582,2025-09-26,Night,C,20:00,08:00,12,0.9974482
29,N002,583,2025-09-27,Flex3,B,09:00,15:00,6,0.9974482
29,N002,584,2025-09-30,Flex4,A,12:00,19:00,7,0.9974482
29,N002,585,2025-10-01,Flex1,ICU,07:00,11:00,4,0.9974482
29,N002,586,2025-09-10,Flex2,A,10:00,15:00,5,0.9974482
29,N002,587,2025-09-17,Flex6,A,07:00,19:00,12,0.9974482
29,N002,588,2025-09-19,Flex3,B,09:00,15:00,6,0.9974482
29,N002,589,2025-09-20,PM,A,15:00,23:00,8,0.9974482
29,N002,590,2025-09-25,Flex1,A,07:00,11:00,4,0.9974482
29,N002,591,2025-09-30,Flex5,ICU,07:00,15:00,8,0.9974482
29,N002,592,2025-10-02,Flex6,A,07:00,19:00,12,0.9974482
29,N002,593,2025-10-03,Flex1,A,07:00,11:00,4,0.9974482
29,N002,594,2025-10-05,AM,A,07:00,15:00,8,0.9974482
29,N002,595,2025-09-09,PM,A,15:00,23:00,8,0.9974482
29,N002,596,2025-09-11,Flex4,B,12:00,19:00,7,0.9974482
29,N002,597,2025-09-12,Flex4,B,12:00,19:00,7,0.9974482
29,N002,598,2025-09-14,Flex1,A,07:00,11:00,4,0.9974482
29,N002,599,2025-09-16,AM,C,07:00,15:00,8,0.9974482
29,N002,600,2025-09-17,PM,C,15:00,23:00,8,0.9974482
29,N002,601,2025-09-19,Flex3,ICU,09:00,15:00,6,0.9974482
29,N002,602,2025-09-20,Flex2,B,10:00,15:00,5,0.9974482
29,N002,603,2025-09-22,AM,A,07:00,15:00,8,0.9974482
29,N002,604,2025-09-26,AM,ICU,07:00,15:00,8,0.9974482
29,N002,605,2025-09-27,Flex5,C,07:00,15:00,8,0.9974482
29,N002,606,2025-09-28,AM,C,07:00,15:00,8,0.9974482
29,N002,607,2025-09-30,Flex1,ICU,07:00,11:00,4,0.9974482
29,N002,608,2025-10-02,PM,ICU,15:00,23:00,8,0.9974482
29,N002,609,2025-09-12,Flex2,B,10:00,15:00,5,0.9974482
29,N002,610,2025-09-13,Flex4,A,12:00,19:00,7,0.9974482
29,N002,611,2025-09-14,Night,B,20:00,08:00,12,0.9974482
29,N002,612,2025-09-16,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,613,2025-09-18,Flex5,ICU,07:00,15:00,8,0.9974482
29,N002,614,2025-09-19,PM,A,15:00,23:00,8,0.9974482
29,N002,615,2025-09-20,Flex2,A,10:00,15:00,5,0.9974482
29,N002,616,2025-09-26,Flex3,A,09:00,15:00,6,0.9974482
29,N002,617,2025-09-30,Flex3,C,09:00,15:00,6,0.9974482
29,N002,618,2025-10-01,Flex6,A,07:00,19:00,12,0.9974482
29,N002,619,2025-10-03,Flex3,B,09:00,15:00,6,0.9974482
29,N002,620,2025-10-05,Flex2,A,10:00,15:00,5,0.9974482
29,N002,621,2025-09-09,Flex2,B,10:00,15:00,5,0.9974482
29,N002,622,2025-09-10,Flex5,B,07:00,15:00,8,0.9974482
29,N002,623,2025-09-11,Flex4,C,12:00,19:00,7,0.9974482
29,N002,624,2025-09-13,PM,B,15:00,23:00,8,0.9974482
29,N002,625,2025-09-14,Flex4,C,12:00,19:00,7,0.9974482
29,N002,626,2025-09-16,AM,B,07:00,15:00,8,0.9974482
29,N002,627,2025-09-20,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,628,2025-09-21,Flex6,C,07:00,19:00,12,0.9974482
29,N002,629,2025-09-22,Flex6,B,07:00,19:00,12,0.9974482
29,N002,630,2025-09-24,Flex3,ICU,09:00,15:00,6,0.9974482
29,N002,631,2025-09-25,Flex1,B,07:00,11:00,4,0.9974482
29,N002,632,2025-09-26,Flex5,A,07:00,15:00,8,0.9974482
29,N002,633,2025-09-28,PM,C,15:00,23:00,8,0.9974482
29,N002,634,2025-10-03,Flex6,B,07:00,19:00,12,0.9974482
29,N002,635,2025-10-04,Night,ICU,20:00,08:00,12,0.9974482
29,N002,636,2025-09-08,Flex4,A,12:00,19:00,7,0.9974482
29,N002,637,2025-09-10,Flex2,B,10:00,15:00,5,0.9974482
29,N002,638,2025-09-13,Night,ICU,20:00,08:00,12,0.9974482
29,N002,639,2025-09-14,Flex5,ICU,07:00,15:00,8,0.9974482
29,N002,640,2025-09-20,Flex6,A,07:00,19:00,12,0.9974482
29,N002,641,2025-09-21,Flex5,A,07:00,15:00,8,0.9974482
29,N002,642,2025-09-23,Flex2,C,10:00,15:00,5,0.9974482
29,N002,643,2025-09-28,Flex1,ICU,07:00,11:00,4,0.9974482
29,N002,644,2025-09-29,Flex4,B,12:00,19:00,7,0.9974482
29,N002,645,2025-09-30,Flex6,C,07:00,19:00,12,0.9974482
29,N002,646,2025-10-01,Flex5,C,07:00,15:00,8,0.9974482
29,N002,647,2025-10-05,Flex5,A,07:00,15:00,8,0.9974482
29,N002,648,2025-09-10,Flex3,B,09:00,15:00,6,0.9974482
29,N002,649,2025-09-11,Flex2,B,10:00,15:00,5,0.9974482
29,N002,650,2025-09-13,Flex3,A,09:00,15:00,6,0.9974482
29,N002,651,2025-09-15,Flex4,ICU,12:00,19:00,7,0.9974482
29,N002,652,2025-09-16,Flex2,A,10:00,15:00,5,0.9974482
29,N002,653,2025-09-17,Flex6,B,07:00,19:00,12,0.9974482
29,N002,654,2025-09-18,AM,B,07:00,15:00,8,0.9974482
29,N002,655,2025-09-19,PM,B,15:00,23:00,8,0.9974482
29,N002,656,2025-09-22,AM,ICU,07:00,15:00,8,0.9974482
29,N002,657,2025-09-23,Flex1,B,07:00,11:00,4,0.9974482
29,N002,658,2025-09-29,Flex4,C,12:00,19:00,7,0.9974482
29,N002,659,2025-10-04,Flex2,B,10:00,15:00,5,0.9974482
29,N002,660,2025-09-10,Flex6,A,07:00,19:00,12,0.9974482
29,N002,661,2025-09-13,PM,A,15:00,23:00,8,0.9974482
29,N002,662,2025-09-14,Flex4,A,12:00,19:00,7,0.9974482
29,N002,663,2025-09-17,Flex5,A,07:00,15:00,8,0.9974482
29,N002,664,2025-09-23,AM,A,07:00,15:00,8,0.9974482
29,N002,665,2025-09-24,Flex3,C,09:00,15:00,6,0.9974482
29,N002,666,2025-09-27,PM,C,15:00,23:00,8,0.9974482
29,N002,667,2025-09-29,PM,ICU,15:00,23:00,8,0.9974482
29,N002,668,2025-10-01,Flex3,C,09:00,15:00,6,0.9974482
29,N002,669,2025-10-02,Night,ICU,20:00,08:00,12,0.9974482
29,N002,670,2025-10-03,Flex4,A,12:00,19:00,7,0.9974482
29,N002,671,2025-10-04,PM,ICU,15:00,23:00,8,0.9974482
29,N002,672,2025-09-15,PM,C,15:00,23:00,8,0.9974482
29,N002,673,2025-09-17,PM,A,15:00,23:00,8,0.9974482
29,N002,674,2025-09-18,Flex2,B,10:00,15:00,5,0.9974482
29,N002,675,2025-09-26,Flex1,C,07:00,11:00,4,0.9974482
29,N002,676,2025-09-28,AM,A,07:00,15:00,8,0.9974482
29,N002,677,2025-09-30,Flex4,C,12:00,19:00,7,0.9974482
29,N002,678,2025-10-01,Flex3,A,09:00,15:00,6,0.9974482
29,N002,679,2025-10-02,Night,C,20:00,08:00,12,0.9974482
29,N002,680,2025-09-08,Flex5,C,07:00,15:00,8,0.9974482
29,N002,681,2025-09-11,Flex5,C,07:00,15:00,8,0.9974482
29,N002,682,2025-09-17,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,683,2025-09-19,Night,C,20:00,08:00,12,0.9974482
29,N002,684,2025-09-20,Flex1,A,07:00,11:00,4,0.9974482
29,N002,685,2025-09-21,Flex3,B,09:00,15:00,6,0.9974482
29,N002,686,2025-09-22,Flex4,B,12:00,19:00,7,0.9974482
29,N002,687,2025-09-23,Flex2,B,10:00,15:00,5,0.9974482
29,N002,688,2025-09-24,Flex5,C,07:00,15:00,8,0.9974482
29,N002,689,2025-09-27,Flex4,B,12:00,19:00,7,0.9974482
29,N002,690,2025-09-29,Flex1,A,07:00,11:00,4,0.9974482
29,N002,691,2025-09-08,Flex2,ICU,10:00,15:00,5,0.9974482
29,N002,692,2025-09-11,Night,ICU,20:00,08:00,12,0.9974482
29,N002,693,2025-09-12,PM,C,15:00,23:00,8,0.9974482
29,N002,694,2025-09-13,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,695,2025-09-15,Flex1,ICU,07:00,11:00,4,0.9974482
29,N002,696,2025-09-17,AM,C,07:00,15:00,8,0.9974482
29,N002,697,2025-09-18,Flex6,B,07:00,19:00,12,0.9974482
29,N002,698,2025-09-23,Flex5,ICU,07:00,15:00,8,0.9974482
29,N002,699,2025-09-28,Flex3,ICU,09:00,15:00,6,0.9974482
29,N002,700,2025-09-29,AM,C,07:00,15:00,8,0.9974482
29,N002,701,2025-10-03,PM,B,15:00,23:00,8,0.9974482
29,N002,702,2025-10-04,Flex2,C,10:00,15:00,5,0.9974482
29,N002,703,2025-10-05,Flex2,B,10:00,15:00,5,0.9974482
29,N002,704,2025-09-11,Flex1,C,07:00,11:00,4,0.9974482
29,N002,705,2025-09-12,PM,ICU,15:00,23:00,8,0.9974482
29,N002,706,2025-09-15,Flex4,C,12:00,19:00,7,0.9974482
29,N002,707,2025-09-16,PM,B,15:00,23:00,8,0.9974482
29,N002,708,2025-09-19,Flex2,B,10:00,15:00,5,0.9974482
29,N002,709,2025-09-21,Flex2,B,10:00,15:00,5,0.9974482
29,N002,710,2025-09-23,Flex1,C,07:00,11:00,4,0.9974482
29,N002,711,2025-09-26,Flex6,B,07:00,19:00,12,0.9974482
29,N002,712,2025-09-28,Flex6,ICU,07:00,19:00,12,0.9974482
29,N002,713,2025-09-29,Flex5,B,07:00,15:00,8,0.9974482
29,N002,714,2025-10-02,Flex4,A,12:00,19:00,7,0.9974482
29,N002,715,2025-10-04,Flex4,B,12:00,19:00,7,0.9974482
29,N002,716,2025-09-10,Flex3,C,09:00,15:00,6,0.9974482
29,N002,717,2025-09-17,AM,B,07:00,15:00,8,0.9974482
29,N002,718,2025-09-19,Flex3,C,09:00,15:00,6,0.9974482
29,N002,719,2025-09-20,PM,B,15:00,23:00,8,0.9974482
29,N002,720,2025-09-22,Flex6,C,07:00,19:00,12,0.9974482
29,N002,721,2025-09-29,Flex3,ICU,09:00,15:00,6,0.9974482
29,N002,722,2025-10-01,Night,B,20:00,08:00,12,0.9974482
30,N023,40,2025-09-08,Flex1,A,07:00,11:00,4,0.9974482
30,N023,41,2025-09-09,Flex3,C,09:00,15:00,6,0.9974482
30,N023,42,2025-09-10,Flex2,C,10:00,15:00,5,0.9974482
30,N023,43,2025-09-11,PM,ICU,15:00,23:00,8,0.9974482
30,N023,44,2025-09-12,Flex4,A,12:00,19:00,7,0.9974482
30,N023,45,2025-09-13,Flex6,C,07:00,19:00,12,0.9974482
30,N023,46,2025-09-14,Flex3,C,09:00,15:00,6,0.9974482
30,N023,47,2025-09-15,Flex4,A,12:00,19:00,7,0.9974482
30,N023,48,2025-09-16,Night,C,20:00,08:00,12,0.9974482
30,N023,49,2025-09-17,Flex3,A,09:00,15:00,6,0.9974482
30,N023,50,2025-09-18,Flex4,A,12:00,19:00,7,0.9974482
30,N023,51,2025-09-19,Flex1,ICU,07:00,11:00,4,0.9974482
30,N023,52,2025-09-20,AM,B,07:00,15:00,8,0.9974482
30,N023,53,2025-09-21,AM,ICU,07:00,15:00,8,0.9974482
30,N023,54,2025-09-22,Night,ICU,20:00,08:00,12,0.9974482
30,N023,55,2025-09-23,PM,ICU,15:00,23:00,8,0.9974482
30,N023,56,2025-09-24,Flex1,ICU,07:00,11:00,4,0.9974482
30,N023,57,2025-09-25,PM,A,15:00,23:00,8,0.9974482
30,N023,58,2025-09-26,Flex1,ICU,07:00,11:00,4,0.9974482
30,N023,59,2025-09-27,PM,ICU,15:00,23:00,8,0.9974482
30,N023,60,2025-09-28,Flex2,C,10:00,15:00,5,0.9974482
30,N023,61,2025-09-29,Flex3,B,09:00,15:00,6,0.9974482
30,N023,62,2025-09-30,PM,ICU,15:00,23:00,8,0.9974482
30,N023,63,2025-10-01,Flex3,ICU,09:00,15:00,6,0.9974482
30,N023,64,2025-10-02,Flex2,B,10:00,15:00,5,0.9974482
30,N023,65,2025-10-03,AM,B,07:00,15:00,8,0.9974482
30,N023,66,2025-10-04,Flex6,C,07:00,19:00,12,0.9974482
30,N023,67,2025-10-05,Flex4,C,12:00,19:00,7,0.9974482
30,N023,68,2025-09-08,Flex4,C,12:00,19:00,7,0.9974482
30,N023,69,2025-09-09,Flex1,ICU,07:00,11:00,4,0.9974482
30,N023,70,2025-09-10,PM,A,15:00,23:00,8,0.9974482
30,N023,71,2025-09-11,Flex3,A,09:00,15:00,6,0.9974482
30,N023,72,2025-09-12,Night,B,20:00,08:00,12,0.9974482
30,N023,73,2025-09-13,Flex4,ICU,12:00,19:00,7,0.9974482
30,N023,74,2025-09-14,Flex2,ICU,10:00,15:00,5,0.9974482
30,N023,75,2025-09-15,Flex3,A,09:00,15:00,6,0.9974482
30,N023,76,2025-09-16,Flex4,C,12:00,19:00,7,0.9974482
30,N023,77,2025-09-17,Flex4,ICU,12:00,19:00,7,0.9974482
30,N023,78,2025-09-18,Night,A,20:00,08:00,12,0.9974482
30,N023,79,2025-09-19,Flex2,A,10:00,15:00,5,0.9974482
30,N023,80,2025-09-20,Flex5,B,07:00,15:00,8,0.9974482
30,N023,81,2025-09-21,Flex5,ICU,07:00,15:00,8,0.9974482
30,N023,82,2025-09-22,Flex5,A,07:00,15:00,8,0.9974482
30,N023,83,2025-09-23,Flex5,C,07:00,15:00,8,0.9974482
30,N023,84,2025-09-24,AM,B,07:00,15:00,8,0.9974482
30,N023,85,2025-09-25,Night,B,20:00,08:00,12,0.9974482
30,N023,86,2025-09-26,PM,A,15:00,23:00,8,0.9974482
30,N023,87,2025-09-27,PM,B,15:00,23:00,8,0.9974482
30,N023,88,2025-09-28,Flex5,C,07:00,15:00,8,0.9974482
30,N023,89,2025-09-29,Flex5,ICU,07:00,15:00,8,0.9974482
30,N023,90,2025-09-30,PM,A,15:00,23:00,8,0.9974482
30,N023,91,2025-10-01,Flex2,C,10:00,15:00,5,0.9974482
30,N023,92,2025-10-02,Flex3,C,09:00,15:00,6,0.9974482
30,N023,93,2025-10-03,Night,B,20:00,08:00,12,0.9974482
30,N023,94,2025-10-04,PM,A,15:00,23:00,8,0.9974482
30,N023,95,2025-10-05,Flex1,A,07:00,11:00,4,0.9974482
30,N023,96,2025-09-08,Flex3,B,09:00,15:00,6,0.9974482
30,N023,97,2025-09-09,Flex1,A,07:00,11:00,4,0.9974482
30,N023,98,2025-09-10,AM,C,07:00,15:00,8,0.9974482
30,N023,99,2025-09-11,Flex2,C,10:00,15:00,5,0.9974482
30,N023,100,2025-09-12,Flex4,C,12:00,19:00,7,0.9974482
30,N023,101,2025-09-13,Flex2,C,10:00,15:00,5,0.9974482
30,N023,102,2025-09-14,PM,C,15:00,23:00,8,0.9974482
30,N023,103,2025-09-15,Flex6,A,07:00,19:00,12,0.9974482
30,N023,104,2025-09-16,AM,ICU,07:00,15:00,8,0.9974482
30,N023,105,2025-09-17,Night,A,20:00,08:00,12,0.9974482
30,N023,106,2025-09-18,Flex1,A,07:00,11:00,4,0.9974482
30,N023,107,2025-09-19,Night,B,20:00,08:00,12,0.9974482
30,N023,108,2025-09-20,Flex5,C,07:00,15:00,8,0.9974482
30,N023,109,2025-09-21,Flex6,B,07:00,19:00,12,0.9974482
30,N023,110,2025-09-23,Flex2,ICU,10:00,15:00,5,0.9974482
30,N023,111,2025-09-24,Night,C,20:00,08:00,12,0.9974482
30,N023,112,2025-09-25,Flex3,B,09:00,15:00,6,0.9974482
30,N023,113,2025-09-26,PM,C,15:00,23:00,8,0.9974482
30,N023,114,2025-09-27,Flex6,B,07:00,19:00,12,0.9974482
30,N023,115,2025-09-29,AM,B,07:00,15:00,8,0.9974482
30,N023,116,2025-09-30,PM,C,15:00,23:00,8,0.9974482
30,N023,117,2025-10-01,Flex1,B,07:00,11:00,4,0.9974482
30,N023,118,2025-10-02,PM,A,15:00,23:00,8,0.9974482
30,N023,119,2025-10-03,Flex1,ICU,07:00,11:00,4,0.9974482
30,N023,120,2025-10-04,Flex5,B,07:00,15:00,8,0.9974482
30,N023,121,2025-10-05,Flex1,C,07:00,11:00,4,0.9974482
30,N023,122,2025-09-08,Flex2,B,10:00,15:00,5,0.9974482
30,N023,123,2025-09-09,PM,ICU,15:00,23:00,8,0.9974482
30,N023,124,2025-09-11,Flex4,A,12:00,19:00,7,0.9974482
30,N023,125,2025-09-12,Flex6,ICU,07:00,19:00,12,0.9974482
30,N023,126,2025-09-14,AM,C,07:00,15:00,8,0.9974482
30,N023,127,2025-09-15,Flex5,B,07:00,15:00,8,0.9974482
30,N023,128,2025-09-16,Flex3,A,09:00,15:00,6,0.9974482
30,N023,129,2025-09-17,Flex1,B,07:00,11:00,4,0.9974482
30,N023,130,2025-09-18,Flex2,ICU,10:00,15:00,5,0.9974482
30,N023,131,2025-09-19,Flex5,B,07:00,15:00,8,0.9974482
30,N023,132,2025-09-20,Flex5,ICU,07:00,15:00,8,0.9974482
30,N023,133,2025-09-21,Night,ICU,20:00,08:00,12,0.9974482
30,N023,134,2025-09-22,Flex3,A,09:00,15:00,6,0.9974482
30,N023,135,2025-09-23,Flex5,A,07:00,15:00,8,0.9974482
30,N023,136,2025-09-24,Flex4,C,12:00,19:00,7,0.9974482
